    x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label,class_name
0.0,0.0,0.0,-0.10880803808767824,-0.3121389249673719,0.022168926305907125,-0.28569650605121033,-0.5659240157399017,-0.006691133045968156,-0.40649503691905037,-0.7807092055605547,-0.044677733199895237,-0.41946705109938165,-1.0,-0.08523400653351557,-0.41396669533112346,-0.5522941540257812,-0.089800606246451,-0.6765613991614859,-0.5239018520599035,-0.1363570215023819,-0.6031316706548411,-0.4517603791408153,-0.14676713673069833,-0.5001563420373184,-0.4507063391148738,-0.14858625350843538,-0.4249346474884301,-0.3420006390878893,-0.13064746594845966,-0.6918085102287311,-0.3319696891743901,-0.161505593686939,-0.6091619163816846,-0.28046466519459456,-0.14076933538903375,-0.5089795348378148,-0.278076590448611,-0.1294619159146328,-0.4210035219832584,-0.11749221352255375,-0.16529892680327646,-0.665587007126215,-0.1269225748172072,-0.18786889660234876,-0.5779773673288892,-0.10115928303158656,-0.13402821813320576,-0.4767235860880436,-0.10320436427729694,-0.10052287180951859,-0.40326151819423023,0.10205316609250255,-0.1964514164635974,-0.6164430384044223,0.06599390941541658,-0.20711608186818797,-0.5464481448076559,0.06703296972522371,-0.15705609300497694,-0.4597375679730869,0.06417296392233367,-0.11910765962778944,1,Bright_Up
0.0,0.0,0.0,-0.11125082590771335,-0.30963948964001403,0.021222728452481757,-0.28870799150399507,-0.5651062544173051,-0.0087223635614001,-0.41009345733299823,-0.7810327606921432,-0.04722252590080417,-0.4281782694488077,-1.0,-0.08838013001775562,-0.4171348557106629,-0.5464183404909041,-0.0945071768815658,-0.683106591068622,-0.5188763121887459,-0.140644722960626,-0.6121072688476243,-0.4473956737961003,-0.1498134531975488,-0.5075128736444153,-0.4449973351397966,-0.15060530853780998,-0.4276459368893177,-0.33199106232674946,-0.13486394627662157,-0.698743469209585,-0.3253565160894532,-0.1655909283823038,-0.6172765505304887,-0.2744803877870747,-0.14439681663978793,-0.5149530240674428,-0.27093723570331457,-0.13310273515894275,-0.4233024385762335,-0.1047139071312739,-0.16861487503422545,-0.6730843577289011,-0.11660555713412671,-0.19071802704408994,-0.5857022380917768,-0.09232701447764086,-0.13615216335973615,-0.4821584394214855,-0.09389829080179501,-0.10273697998744065,-0.4056020257058647,0.11603272409960871,-0.198841409822819,-0.6206714850863395,0.07821963322343493,-0.2101486806030976,-0.5508547767361577,0.07902807954776458,-0.16006600634394189,-0.4636430433080106,0.07774258025968478,-0.12224975358857734,1,Bright_Up
0.0,0.0,0.0,-0.11697753827526465,-0.3099198283796057,0.02312044813496298,-0.30034477517364944,-0.5628101397472937,-0.006971001675430862,-0.42356397275370494,-0.7785376156521122,-0.04600432524039866,-0.4375100045079772,-1.0,-0.08809996447906678,-0.42770825455909933,-0.5394583562986364,-0.10031180039965601,-0.6960528809089328,-0.5104903485159583,-0.1464125641455976,-0.6230108153958814,-0.439913970604989,-0.15422953688170904,-0.5177466632171844,-0.438364443567653,-0.15435984785137985,-0.4376686345443727,-0.3241924937997287,-0.14202782263901026,-0.7090916930641468,-0.3133703200894558,-0.17131638927819068,-0.625350896850963,-0.2637661308720874,-0.14775611548851622,-0.5230868712878769,-0.262758685931852,-0.13568137737949587,-0.4315546003143182,-0.09461690413583115,-0.17649706600546267,-0.6822128428607975,-0.10637571610645748,-0.19731194057092452,-0.5919846549955339,-0.08161255796125216,-0.14033218471985565,-0.48813562695060864,-0.08389625364885137,-0.10603175615918095,-0.41077795919285576,0.12985324991123928,-0.20720405556212634,-0.6287643268159462,0.09582278083068493,-0.2174144040377061,-0.5580969529477354,0.0935013023525988,-0.16555929065616654,-0.4706762283084241,0.08921209037758852,-0.1268939042781027,1,Bright_Up
0.0,0.0,0.0,-0.1182851727977815,-0.30882266807727554,0.022041652777035837,-0.3010110206165412,-0.5632193197083769,-0.007400479877324617,-0.4230190106483926,-0.7797344932507507,-0.046228046348440105,-0.4417431607099641,-1.0,-0.08787160700054121,-0.4289397835684577,-0.5409914691095651,-0.09309797173682156,-0.6988786988310334,-0.5073542395505927,-0.1416686650013953,-0.6242940907173458,-0.436676321812085,-0.15286627569053463,-0.5170675946121559,-0.43858409592660325,-0.15449619986705776,-0.437631219954959,-0.3263534482316582,-0.13453195329880874,-0.7128309581126729,-0.3139719826731703,-0.16662653703594438,-0.6277144489117578,-0.26233295150407293,-0.14559958532113235,-0.5233464362806984,-0.26220006596611434,-0.13386405000221463,-0.4305349877871691,-0.09786860985766586,-0.16964984552040432,-0.6843816088437636,-0.10755018794276071,-0.19372177183999562,-0.5933067721142299,-0.08113875395108787,-0.13877829622019472,-0.48741476457990873,-0.0846914199202499,-0.10425831669901166,-0.40925640213994824,0.12631911465299217,-0.2012264645411058,-0.6303122167380457,0.0917123984301307,-0.2140529161007523,-0.5594397372390704,0.09248024573424785,-0.16340108364890507,-0.469308965592251,0.08922801663351389,-0.12454509055086435,1,Bright_Up
0.0,0.0,0.0,-0.12432270215313855,-0.3089317694396739,0.016791820211714444,-0.3212370512958595,-0.5656672259211833,-0.01037184263307866,-0.44377220746786267,-0.7881241389149324,-0.04532857353756045,-0.4514744953292734,-1.0,-0.08382939367689878,-0.4663722458731567,-0.5151149030132717,-0.09053004675246583,-0.7213765692522643,-0.4687338671228786,-0.1335804403028111,-0.6447421972266983,-0.4009518634101689,-0.14865813679573375,-0.5380902355170882,-0.40623522641345994,-0.1551668561855305,-0.4774046750391791,-0.2885581098300852,-0.12634944121811006,-0.7309045560154277,-0.26666545923312185,-0.15083473679301704,-0.6403785126017093,-0.22181900209922714,-0.13219458556493466,-0.5348445650756329,-0.2246917537212644,-0.12286216963367047,-0.4675448914760957,-0.055976421198148676,-0.15557119178248008,-0.6922557958851407,-0.05547538576202776,-0.16950282538588018,-0.6028455398307955,-0.038615506222823004,-0.11939143221862289,-0.4994836365909074,-0.043838893428723553,-0.09017684460530259,-0.4400210479419654,0.16726893600337467,-0.18238646914716136,-0.625443202956985,0.1361131422634079,-0.1843030967021359,-0.5530148564058419,0.1321620139278944,-0.13323264748267116,-0.46797615308851975,0.13197317923908083,-0.09575999381120597,1,Bright_Up
0.0,0.0,0.0,-0.12957269469426083,-0.3019454598291243,0.016546726938145934,-0.3303496328623273,-0.5617773931923753,-0.009627929674412202,-0.4584115338777086,-0.7857337780322569,-0.044214685748597424,-0.4677228533268338,-1.0,-0.08227645585193549,-0.47278895856530784,-0.5182005525175225,-0.08883159016502017,-0.7310952895404178,-0.4667305171392108,-0.1338284830077496,-0.6574479143726843,-0.3889454054033011,-0.14887755708556968,-0.550967951434151,-0.3927269696136736,-0.15455937830338143,-0.4825008765000211,-0.2955893175467404,-0.12599621202119415,-0.7474660886282929,-0.26469254867733416,-0.15394926329848732,-0.6601890522571107,-0.20762283652581878,-0.13524960384536683,-0.5517987658238501,-0.2098635316374715,-0.12425095029290634,-0.4738651089940085,-0.06090272517653852,-0.15701396003024334,-0.7062757401511206,-0.04832814634119159,-0.17564036789766785,-0.6170677702259297,-0.0229373166420351,-0.12581272524342502,-0.5108507000435636,-0.031244391869285813,-0.09504621004033846,-0.44862114505062023,0.17105219466979593,-0.18539463187084912,-0.6500750091657513,0.14446766087048188,-0.19065813567710724,-0.5760592482717511,0.14462017530916424,-0.13941560291150215,-0.4835058840574245,0.14001359805911254,-0.10080826736393601,1,Bright_Up
0.0,0.0,0.0,-0.11875680842097934,-0.3011403448031245,0.01534291550613161,-0.30484441850625776,-0.5646283837414194,-0.0129099759859215,-0.4144734465516183,-0.7931966125248527,-0.048048977773489446,-0.4183783982796584,-1.0,-0.08762824056038089,-0.42921425805724606,-0.5201249664657707,-0.10968479981712603,-0.6931712177837439,-0.45969888476494997,-0.15759985074948737,-0.6155357123463655,-0.3890072273725886,-0.17043456433616683,-0.5145592279382513,-0.40278539564382754,-0.17607871307432854,-0.43272007254407935,-0.3018948697770462,-0.1476275719939483,-0.7047557487277789,-0.2516060421460274,-0.1798427112802906,-0.6127195688085414,-0.19949144277329367,-0.15599893068499998,-0.5062246384753974,-0.21270995624047842,-0.14355473730385387,-0.4203526718741419,-0.07139688714544701,-0.17882276235167988,-0.6685319259342388,-0.041116681556647564,-0.2054090036088066,-0.5718538307354624,-0.01615404386797107,-0.15159816724067204,-0.46439379240688766,-0.03129460880506613,-0.11821646425562304,-0.3932261280383283,0.16024397437172277,-0.20695704684656907,-0.5947151055884374,0.1487102791241749,-0.22237738141785432,-0.5148206466562474,0.14907891494748943,-0.17319863979698277,-0.4219724820213012,0.1395193392468599,-0.13603565639476065,1,Bright_Up
0.0,0.0,0.0,-0.1374642779150862,-0.2944104012603291,0.02723835838330299,-0.3383291135039193,-0.5598154313372213,-0.003981507737375707,-0.45138186998349156,-0.7892592172125289,-0.04589063082643039,-0.4637228060501529,-1.0,-0.09494254114000024,-0.44661708979995635,-0.5454731156069822,-0.1115127325617213,-0.7463142653366881,-0.437790260208775,-0.1705262108716221,-0.6824940002738206,-0.3494782133469816,-0.18821373932388322,-0.5779885199015905,-0.36261828314483335,-0.19497327995399497,-0.4289076104400327,-0.331410127062565,-0.16211460042555476,-0.7444200000678894,-0.22764645159051675,-0.20751569668858247,-0.6538132913123059,-0.1711294270021057,-0.1874771392780956,-0.5338676480960228,-0.19372075805309782,-0.17634316368584538,-0.3993073772022097,-0.09328622814385464,-0.2049719749687628,-0.6940546607773865,-0.018395765813233985,-0.24462862807389218,-0.5885334040388915,0.009546155554994001,-0.18641719708215243,-0.46782151573657554,-0.015337272678927242,-0.1482166774264724,-0.35957019971931503,0.15408813025412135,-0.24318011332435316,-0.6106704795368132,0.18895416748542546,-0.2731333337525769,-0.525725747170049,0.18185519868777322,-0.22383489532204418,-0.4193100098024758,0.15201765426264374,-0.18376796391184166,1,Bright_Up
0.0,0.0,0.0,-0.1263486588515366,-0.279418345789356,0.021721548450962545,-0.3262055626355554,-0.5519574194117102,-0.0136853358253132,-0.43069216440057095,-0.7859285205738666,-0.05736853811386569,-0.43150106903040414,-1.0,-0.10732282259763365,-0.41451975022517645,-0.5401398811479389,-0.1366931468571202,-0.727130496339987,-0.44167828715019236,-0.2016718199912383,-0.6572952435650643,-0.3668049227045185,-0.21713030789255058,-0.5488283388914261,-0.384317309098913,-0.22098882894502703,-0.39163517170869916,-0.3307710133359075,-0.1870110995780439,-0.7268234559899368,-0.247321339966811,-0.24022018837800693,-0.6334119389077584,-0.19912411703929278,-0.2162519271024875,-0.5130292728024443,-0.22022039845752447,-0.20163817196520625,-0.3636201395755948,-0.09740506964042885,-0.2294471078263564,-0.6749243079964881,-0.04699366801948293,-0.27590965755648267,-0.5716055682058163,-0.025654701692250658,-0.2136352734015494,-0.4509473634684446,-0.04664376910890158,-0.17140618952829284,-0.33448199683576735,0.14331010318232248,-0.2673421028658498,-0.5956642279199321,0.1434470612953128,-0.30367265904558105,-0.5146883182165647,0.136861444628227,-0.25475329641321637,-0.40946771290226547,0.12077758678452906,-0.2150499777004658,1,Bright_Up
0.0,0.0,0.0,-0.13716443669290662,-0.2879797220869563,0.027603016272112084,-0.3381800399340282,-0.5617814509913143,-0.0016718520144504883,-0.44097895484958205,-0.7956913998166403,-0.04193374291030022,-0.44322340386068193,-1.0,-0.08768705662647892,-0.4413394622036965,-0.5405046720222152,-0.11069388263965327,-0.7397811106511744,-0.47198935877680104,-0.16776247096704636,-0.6737701385090158,-0.37689726379481614,-0.18608374101870387,-0.5669682523887108,-0.379338968769376,-0.19400018221493467,-0.42880693705061707,-0.32690450632720586,-0.16088500931566652,-0.7449318465925652,-0.2641481103761936,-0.2079132783033195,-0.6522983852685713,-0.1987116830290979,-0.1893826445994001,-0.5307340983724322,-0.20816834000568804,-0.17705848945846805,-0.4042659399011129,-0.09769852340662816,-0.20282648494336739,-0.6919247530325896,-0.045330892462525786,-0.23907305946107657,-0.5926372886785087,-0.010833915778180664,-0.18213946818367638,-0.47274275879246375,-0.025476343710567208,-0.14374388010771105,-0.3699751987427435,0.13442375644835633,-0.24056350123199938,-0.613109660772737,0.14525516972550803,-0.2630916227192976,-0.534065810477648,0.15109188536072227,-0.21129430439940022,-0.428821804850848,0.14064615165391764,-0.17071133721631546,1,Bright_Up
