x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label,class_name
0.0,0.0,0.0,0.02534352090893362,-0.22477732622227864,-0.01961988919500584,-0.06547564811309992,-0.4456080624189221,-0.06374129508837176,-0.21866447864983646,-0.5287143210083615,-0.10667109098931564,-0.343511087034867,-0.5117665591546519,-0.1542221610851849,0.030572850911887748,-0.43715790515521247,-0.13916667302370286,-0.03915326166369365,-0.7128637407985808,-0.2015670090837464,-0.08268497468594478,-0.8701552539980795,-0.23073644288150444,-0.1236536254517129,-1.0,-0.2474478369640371,-0.0411560223727743,-0.34438040062769487,-0.16600140371101668,-0.1667484906385972,-0.6503626169467042,-0.23062505877197667,-0.24767534544751216,-0.8219416684988285,-0.25476029725145605,-0.31446425697713687,-0.9511336359989211,-0.2725895745183692,-0.1277010032691812,-0.25085779175005835,-0.18512001296037428,-0.27922796853668064,-0.49860778362810365,-0.25312466778485315,-0.24480176008425678,-0.45521418161295224,-0.23836596161602078,-0.19878117791765168,-0.3801312054567447,-0.21226339681604375,-0.21912505014834846,-0.17037715335686057,-0.20248922871197997,-0.3183449647280505,-0.3886117350535256,-0.2466185476086332,-0.2775645922060967,-0.36986384581734444,-0.2242059946176006,-0.22792078714207678,-0.30497615167429376,-0.1992658704234685,5,Victory
0.0,0.0,0.0,0.030155454553980696,-0.22230034498730689,-0.020968728317259443,-0.0591875750112167,-0.43758083512765256,-0.06586658618448578,-0.21005424859598365,-0.518753295804152,-0.10919663493288949,-0.33450714132498965,-0.5053832602344268,-0.15727362491788044,0.03749585140888726,-0.4337810735903337,-0.14091423069235623,-0.02962736953758752,-0.7083842232218843,-0.2040655443700153,-0.07283957863323551,-0.867986158152008,-0.23520535332758366,-0.11195765396529675,-1.0,-0.2526598602631809,-0.03410860429142064,-0.3423904476968928,-0.16630546136491356,-0.15461772604867458,-0.6456366502800469,-0.22735033452315845,-0.2340112466527639,-0.8213759617394767,-0.2508147393845055,-0.2990318088401825,-0.9509490554524059,-0.2690670843028331,-0.120397786732314,-0.25047763633321724,-0.18411692866070378,-0.2641326653635225,-0.49566186705811416,-0.24729783461316435,-0.23069070978801268,-0.45852664431696716,-0.23197676996593755,-0.1859084650621313,-0.38448053285911066,-0.20665901889713642,-0.21098017480203998,-0.17080184513600571,-0.20058861280565837,-0.3081739876000616,-0.39004819172859423,-0.24033744794783288,-0.26839682707280554,-0.37310847692173177,-0.21580989570583894,-0.22026560664428066,-0.30701374352222266,-0.18990848665218363,5,Victory
0.0,0.0,0.0,0.025543541644355624,-0.2204761810428713,-0.018358384004066895,-0.06625183893868605,-0.4343571314626863,-0.06304318722291896,-0.22086254993639212,-0.5176163511792369,-0.10640920893107163,-0.3456518083449425,-0.5133543775789268,-0.15422561772306412,0.036543735126696675,-0.4402862704543528,-0.1386923854553334,-0.03345069871850345,-0.7116560524448855,-0.20264049614272298,-0.07361653051159918,-0.8688980637020127,-0.2341848017369841,-0.10925317752667606,-1.0,-0.2516681617343388,-0.03362094530497002,-0.3517349586842963,-0.16436409611775943,-0.1580341121729884,-0.6513406509079595,-0.22676555827230074,-0.2377774345373575,-0.8217437808236807,-0.2500099890268476,-0.30147051047612294,-0.948682495478337,-0.26780824190662894,-0.11975082334257947,-0.26202439128653243,-0.1822742455400456,-0.26326571679100524,-0.5072777809139427,-0.24498371177156814,-0.2350228060420707,-0.46549393628726304,-0.22708452858281533,-0.1940105076252746,-0.3906913396618989,-0.20024659901366432,-0.21118217710381512,-0.1830331030560826,-0.1986354005119534,-0.3100868049064977,-0.40058440901720055,-0.23728150596861716,-0.2734733625160509,-0.37864613301188554,-0.21107917110296526,-0.22880292222382256,-0.3105407958037419,-0.1839708838476724,5,Victory
0.0,0.0,0.0,0.026302789470007994,-0.2262192994252948,-0.018586770534291044,-0.06500130388038078,-0.43772924949955866,-0.06281662606642988,-0.2136660067587321,-0.5211719345370137,-0.1052912648111423,-0.33743977465134417,-0.5088369729541997,-0.15223921481481342,0.030941654815577996,-0.4351027235834654,-0.13978319192251631,-0.043423312249341844,-0.707461963701936,-0.20524359982931845,-0.08366399471716221,-0.867083729672758,-0.24007036766697543,-0.12013168968451159,-1.0,-0.2598628399507677,-0.04013047441736057,-0.3463274582017352,-0.1647749430733341,-0.16518086853773128,-0.6473555354897474,-0.22503430357176044,-0.23826191181479447,-0.8222184791199678,-0.2484341720369629,-0.2950889058768145,-0.9523984622700505,-0.26705091803108644,-0.1255549682757191,-0.2577000801093383,-0.18208045527790764,-0.2704268759904762,-0.49966036559584653,-0.24237568924140765,-0.24220095603994476,-0.46658886574023395,-0.2270272076626088,-0.19855633411089582,-0.3946362635420004,-0.2028697519316189,-0.214599796591682,-0.18091962065197592,-0.1981777372644167,-0.310273192353408,-0.39468630395410104,-0.23667175244602243,-0.2720210205473974,-0.38033125859231853,-0.21309661222489445,-0.22238435712888965,-0.3167517874926671,-0.18810071896407207,5,Victory
0.0,0.0,0.0,0.029371065812243302,-0.21980988164546295,-0.016440299410059898,-0.061802349379063086,-0.43066170679637616,-0.06196638578511129,-0.21655288414416046,-0.511692034142712,-0.10601467277313684,-0.34110230580533274,-0.508230601847328,-0.15488457952115114,0.03495099493851271,-0.4355816507614296,-0.14422386600469406,-0.03557510644643546,-0.7123491374037472,-0.20742723914877662,-0.07522119709630545,-0.8699784202714059,-0.2373597501499052,-0.10908682639898618,-1.0,-0.252968616856168,-0.03667022851517148,-0.3432274069907994,-0.1702014568292042,-0.16046210068608738,-0.6519644727751243,-0.2295808148589211,-0.23729761218059128,-0.825401128233901,-0.24975841270806293,-0.2984336722417926,-0.9535298098801445,-0.26567092962609284,-0.1239202067883459,-0.2517479400042418,-0.18762978569784375,-0.26444556218142434,-0.5020138028008767,-0.24579079040629825,-0.23484439465161355,-0.4607046155882881,-0.22559685053204218,-0.19419219062088589,-0.3851225805735011,-0.19820883599465694,-0.21506780495719852,-0.17257868975909266,-0.20323786438452582,-0.31098975109238275,-0.3976393334945396,-0.2372767078959951,-0.27403373414260696,-0.3768566304192669,-0.2076385222082619,-0.23098940286277758,-0.30808788774878715,-0.17868336187329503,5,Victory
0.0,0.0,0.0,0.03202432836966648,-0.22302762868589826,-0.015148522024613736,-0.055152528734018526,-0.43696437815070577,-0.05911678032073177,-0.2072756306190729,-0.522677166106956,-0.10167209586399954,-0.33109080693613024,-0.5236134355637824,-0.14866377017485055,0.03925924642630026,-0.4347835827114686,-0.14194748550831274,-0.03199654943858183,-0.7124444533390126,-0.20456702078770456,-0.07348468171169592,-0.8696352686088221,-0.23426279146038184,-0.10803853565007628,-1.0,-0.250557412115182,-0.03444617324315436,-0.3485867543485228,-0.16749964030207506,-0.15873911730504942,-0.65026251089875,-0.22788159015005263,-0.23616138782344906,-0.8216298406654279,-0.2492142223889658,-0.2972760816533303,-0.9492529707774606,-0.2663862876270387,-0.12230271806386227,-0.262074052656308,-0.18440367992618134,-0.26013311185858673,-0.5214996978667872,-0.2442759759982106,-0.22942977620635982,-0.47993778714229773,-0.22535462218453675,-0.1887466355383333,-0.40207613159566663,-0.19904369932961535,-0.2124555051718097,-0.18680255840968307,-0.19930982074266088,-0.31061176076306635,-0.40893707952630054,-0.23682599524930856,-0.2708109745297072,-0.3923124347157782,-0.21152157326165733,-0.22337740425901792,-0.3273158592904544,-0.18535505230992128,5,Victory
0.0,0.0,0.0,0.02609943468743288,-0.21266673418515722,-0.014094263850979696,-0.053874448334865765,-0.42424417988400087,-0.05635165281365244,-0.20270996813215697,-0.5178239232754075,-0.09927223956997422,-0.32361612524355676,-0.5334777462445788,-0.14686609543155954,0.047100633656611275,-0.4367020784933411,-0.12548441392040727,-0.023691029490396084,-0.7148439106650762,-0.18625727471570727,-0.06025199728687707,-0.870780960434312,-0.21692948394283137,-0.09047713607201893,-1.0,-0.2339958696559188,-0.025378402073200954,-0.3566311929234725,-0.15228133083153364,-0.14010617503770642,-0.6509538755834711,-0.2118247433044986,-0.21511169961288906,-0.8160589928806322,-0.236631707497733,-0.2731588791163982,-0.9435583748210871,-0.25576024501332084,-0.11136629562455119,-0.27659893146828984,-0.1717228508260732,-0.2408965394120024,-0.5347533739712091,-0.23292300010385383,-0.22425087276494263,-0.4919917615647897,-0.21992628035261672,-0.19369949288896143,-0.41758034073840167,-0.19762441063588332,-0.20326883843282212,-0.20708967738102557,-0.18932112892765962,-0.2930214038037677,-0.4226533675879108,-0.22959550313960606,-0.2609353787603045,-0.4023236680171839,-0.20823380629084734,-0.2210888550706755,-0.3375822807893531,-0.18426055909223815,5,Victory
0.0,0.0,0.0,0.024323469641593418,-0.1944025156372543,-0.011223072090093862,-0.04931769889032898,-0.3982377592070266,-0.05070195468307666,-0.19072002411938488,-0.49846966818674104,-0.09258789755089158,-0.30369271855039337,-0.5264858107901728,-0.13898019785668442,0.04144561916020107,-0.4448897433197191,-0.1139971093110976,-0.024901988405614747,-0.7141930392658784,-0.17626643122237043,-0.05331429555273008,-0.8702546683060312,-0.2101750275370828,-0.07744386187336441,-1.0,-0.22885516592570063,-0.027245240136954098,-0.3684991290306551,-0.143809668927631,-0.1378397316110585,-0.6685348856540263,-0.2001683776865145,-0.19900255280712287,-0.8301054356905807,-0.2215385827392764,-0.24628213936147758,-0.9541941394696745,-0.23734987134689403,-0.10590586054552177,-0.2837021371458738,-0.16774395477303808,-0.23357083450913815,-0.5258911840700216,-0.22770943056027265,-0.2184278361285956,-0.47510188662156744,-0.21126772821676257,-0.18502115081013143,-0.4003699359283251,-0.18538060912623602,-0.19231000095887926,-0.20403294593698842,-0.19015620022364219,-0.28985963131927656,-0.41353591063670647,-0.22833129644208675,-0.2644687816413065,-0.3932526507085449,-0.20406139335271753,-0.22578202987296445,-0.3316857629525823,-0.17779756083534334,5,Victory
0.0,0.0,0.0,0.04365872154026629,-0.21475239945261854,3.105500171409387e-05,-0.015932281230003308,-0.4266840350778588,-0.03126410015159973,-0.14287612112964002,-0.5381262974837344,-0.06474901447521904,-0.2547235395972424,-0.5726368476213461,-0.10151723233406543,0.07423012082847802,-0.43280886462227164,-0.10612540351731048,0.04256678387538986,-0.71570833332081,-0.16704919653245603,0.0294863745234983,-0.8730013077403743,-0.19818296400593832,0.017541784724474343,-1.0,-0.21567363459632705,-0.00014997987744930815,-0.37406198707407895,-0.13710569709315237,-0.08117127371387747,-0.6838699196570721,-0.1936477821530827,-0.12176833188412897,-0.8481072028512407,-0.21294559379939587,-0.15312765151048371,-0.9863558135837286,-0.22736535877281278,-0.09186778447260432,-0.3068334318672074,-0.16180249315929138,-0.19483392959601914,-0.5476032824854461,-0.2162024338886865,-0.17535668310634475,-0.5031035916123078,-0.2014070241746191,-0.14373302018897466,-0.43706661000092273,-0.17877550399481154,-0.18781959013715493,-0.2475156389338144,-0.18434040741107663,-0.24256344764965904,-0.45254339122236004,-0.22322862671712365,-0.2336536210221895,-0.4747366560738995,-0.2118882769904988,-0.22133333012735065,-0.46261428451633596,-0.19664814988931528,5,Victory
0.0,0.0,0.0,0.02854623936296397,-0.19274875896579285,-0.011136330337068394,-0.04285226635174528,-0.40590298385077755,-0.0460193168575092,-0.17749490883015062,-0.5181728287144529,-0.08341030271177015,-0.2890335316964188,-0.5601834095724576,-0.1235733526258983,0.061158307863000236,-0.4443399547315957,-0.09474660936708766,0.01848324658858983,-0.7213909007278463,-0.15068403001972916,0.0027634413411411715,-0.8784967200452545,-0.176460880007134,-0.008991728601540634,-1.0,-0.18784107272808398,-0.007091138487003892,-0.38452018635423574,-0.12156317770193079,-0.10498636084809083,-0.689068354734284,-0.17641526553539633,-0.15681552433893198,-0.8604840634004851,-0.19597877559564683,-0.19420332374618332,-0.9924296971299498,-0.20757124362283755,-0.09163294633258488,-0.3118081692467618,-0.14381087347588323,-0.20979922448445798,-0.5387244463364859,-0.20205048278117368,-0.19824736917278987,-0.4907421934172562,-0.18728315482439997,-0.16933281515911416,-0.42121863174660634,-0.1604245350449299,-0.18672764869641872,-0.24128966363710871,-0.16446910189013803,-0.2592226011712375,-0.4332069337395918,-0.1989683581154706,-0.24165365244460738,-0.417632198734181,-0.17627195266716375,-0.21996124816953103,-0.3729582889065373,-0.15066392643586848,5,Victory
